IdClient,IdOnPSX,Status
38e88f05-6d0d-4df4-a4cd-7f6546f86c8b,34750,ON
6e44e0ed-81a5-45b7-9673-8d448902488a,46460,ON
6de44ed7-f938-49ac-b15b-141e3a0cf670,40268,ON
f5163e59-fe74-4b42-824f-107c52412a8d,99993,ON
039cc1fb-cb08-4e57-8894-d3f568566725,57257,ON
dd5762f1-710d-4c7a-bec6-c07b414c9845,26696,ON
bac5a670-4a37-47b6-bdc7-fad5c5d0f327,82991,ON
b52dbe75-9cb0-4fc3-a538-47591c6b2af1,40649,ON
2e9e1177-6ff4-4d4e-8aed-267caedb31e0,90144,ON
ea21443a-a5cc-46e0-aab0-fe880e2a925c,39989,ON
4aa0f77b-d61c-4dc1-bc76-6f2544c7c686,95201,ON
efd0aace-c5b7-4c90-9d0b-01ccd3c4332f,17118,OFF
f52c806a-429e-43d9-9fa3-6466666bb2ec,81263,ON
d8d6821c-ef94-4a14-aff3-36a784d3e268,5738,ON
7c1138d4-d7ff-45ee-80cd-6e1d7c5063af,12513,ON
27af7fd8-4229-4c16-993d-3451e87b302e,24193,ON
f4b08df3-6524-48db-8b65-26eaa2469011,73554,ON
56fef215-672c-4cfb-9b9a-8355f920c136,4702,ON
f87fc5eb-ba55-4e04-b097-f76e1789daa8,24364,ON
caee5e55-75ba-4217-89f3-e8fc74b21a32,76969,ON
ea14038d-45ee-49e6-ac4d-fa22257e9955,9692,ON
a5cbd828-8d55-4146-b3b5-7655281f6ded,40800,ON
33409e35-a873-45e1-a91e-8eb06efe14e1,27342,OFF
cec6b0bd-2b4e-49cb-9320-d6c44f8e07bb,76403,ON
c8bcfc42-49ec-4dbb-94c7-569a4bb6e5d3,34880,ON
8860c087-fe00-4d99-9029-469b8fc8e450,20079,ON
5d9c5891-ce7a-4744-a9e9-afb64d82f694,8081,ON
e1ff8b3b-2f64-4163-9121-14082f57ba35,59163,ON
21e6c2b8-d096-4176-9dfe-761685d4ec68,34897,ON
c158b6da-74cc-4482-a25a-217df0891f8d,8434,ON
24a96dd9-395e-41f4-becb-62943af35c4f,9948,ON
06ac552b-b466-41d5-95c0-944dc984d411,44984,OFF
447fb8c9-747e-4b9a-8e83-47f2776dcaa5,48147,OFF
744c2bcb-03d9-41f2-ba8d-18806466298a,79854,ON
11f72ae4-71ff-4eeb-954b-dd0157b6f832,61031,ON
9983d10d-de2e-44d5-91b6-08ffe3ce8873,22748,ON
d2776f37-b255-450c-bab4-a9e0dc653f6e,8424,ON
aac4b545-d3f4-4df1-8ba4-147bff6f2eb4,46498,ON
9c5f5e98-60ae-4473-8738-644dc00bc3bd,42212,ON
b7117269-aae5-4ae0-a7ba-2fe2f405c956,18901,ON
06887495-edfb-4810-9363-4883d8677536,23403,ON
ae4d3445-f637-4e0a-8f9d-fc0bdf992c05,60657,ON
9ab6857e-bf5b-4e62-a3db-c930bb96642e,80251,ON
86ebb4ec-1c3e-4e8d-94d3-72fdf1527f8a,19116,ON
106dba5c-886a-40fc-b3cf-9a6e6630b106,99147,ON
6846f899-30f4-4862-a04a-98fec2f03c6b,55974,ON
1443f5a7-4191-4ed9-9709-7d3a7dd46169,83542,OFF
fdd82fa7-2c2b-44a3-96df-1054f59816d2,72941,ON
df39c8ea-fe2d-4b2d-b2f9-5320481ccd78,49764,ON
ee2b29fa-95f0-4bb0-8c39-a288e990b2be,5661,ON
59bd232c-bf42-4193-aa9b-7172153c020d,86722,OFF
8592b5cb-ae81-4aa9-81da-34b9af32debb,8047,ON
e93c0b86-ab1f-432c-ad85-540f3a575fa1,51720,ON
b30889f6-4a2b-43e8-984c-ecda5a77843f,60955,ON
1398b83d-00b1-4f12-8de5-702820b348e3,1556,ON
5c462f94-ee6e-4e55-b7db-8afad1bfffab,68227,ON
32ab0556-49ab-47e5-bb4d-e9bb331e6721,31934,ON
cf8980ce-b50a-4bbe-9862-3a8dc74ad075,28028,ON
3a5ac761-8b0f-419a-ac35-8ac02f682208,69247,ON
d75fc167-7f58-4e17-910d-efb318758120,70145,ON
f332ba1b-cb99-43a7-ac63-535e6e01334d,93897,OFF
6c67c09d-44b0-47f4-80a4-8399a28ed6c1,70118,ON
91db5481-23d6-48d7-93af-2c8b3d34970e,2210,ON
5b8ad8d2-473a-45db-b0b8-3f1c1eab560a,74783,ON
9fe4efb6-d874-4771-9c25-ecb9ddd1fb4a,61263,ON
1e207681-1d9c-4211-b171-e6c1ec07e7b6,31869,ON
536f27a8-2773-4d18-9be9-d9e901c3873f,26984,OFF
7b9b05c6-c565-4096-b249-71bd9d05db19,70404,ON
de11bd02-b1a2-4a74-8d10-32abd8f3c245,17859,ON
60f11669-5845-46e9-bc9b-f1ebe24919c7,67448,ON
72223898-4a62-4828-985a-789ed88b0478,64309,ON
4248f79d-f539-4344-b980-af198af2bb72,67644,ON
2d499edd-0027-4150-9b63-fb18ad823c60,91068,ON
38a40185-0d67-4425-ab9d-c57d8023de1f,81802,ON
522b5934-9eca-4719-a3cc-4b3c56fefdba,84588,ON
de8b0a47-0489-4cbf-9fee-4a9cfd0e0f0c,96217,ON
dddb5081-07fe-4953-b47f-5841ef0f0662,82392,ON
a773a269-3541-4803-97ff-4ce273544416,89684,ON
a029e7d4-148e-472f-8dbd-029bbed64358,11464,ON
d61b4763-bd8f-46d7-9802-bb642279d93b,58976,ON
f28209d7-fda5-4f41-9ed3-8ba23adfb8a0,20776,ON
f388bd75-f3d1-4659-848c-15103e7308d3,26848,ON
acec633f-8e2f-4871-9856-d8da5c248051,45319,ON
72db8183-1de7-4822-8635-42a4bc755c13,98365,ON
eacd6758-0b4d-41b6-bf8b-466528baa50e,71519,ON
79ad7b9a-2ee0-4803-9e2c-71d0eaa1ff63,14892,ON
142b1fd3-0330-4910-a3b0-7ff552b3bf27,47627,ON
40a53ecb-2c03-4e63-bdae-80af7ed57d98,13553,ON
8cd3ac5d-974b-479b-9053-af94bb808735,25951,ON
144f17e8-ab80-42de-96a2-3f49ca06b257,57742,ON
225a5597-165b-4314-b9f4-418c67885598,79121,ON
b0818f2c-4200-4b73-a4cb-c7d880766e94,23217,ON
83313500-777c-4996-ba55-12dadc46dcc5,67303,ON
8be31986-b595-454c-a481-f1ce59725bfa,66378,OFF
d8da6d8c-1875-4e19-8c83-ec89d467fad9,13851,ON
fd81908e-9e54-4053-a3f0-a201ee6a679d,93374,ON
7777be3f-c97b-4df7-ba89-b413e6931f9f,4255,ON
f2bd787c-e1d9-4ae8-82fe-777a33f568b0,4081,ON
5d7f88da-5e9d-4d7a-b95f-fc140b41f16d,24525,ON
c4d48761-cbfd-49e5-924b-6a4794c674f8,76784,ON
47f3993c-06f7-4a22-9f42-9c682c5dd5e3,62755,ON
782895ce-ac0a-4d6e-a6d3-eb3a12d3d352,60278,ON
a9da6cf6-fd3d-4065-a939-0586967fdfd3,3099,ON
59f8c14b-0f1b-4c8f-b31e-3def6ace3d9d,36263,ON
11c8825a-07d8-4649-a655-f256cf0ee0bf,29974,ON
ee076b7b-c990-4c51-94fd-7a6e37ba00f3,9769,ON
e7152a24-d1eb-49b9-94ee-4ba0d59bfbf1,28221,ON
66800770-e923-40db-a75b-aebd2be93e97,39242,ON
5cc91132-4216-48af-ba6a-969a6397a2e0,92091,ON
00255d1f-03e3-40fc-9100-1df351e9e4f3,49625,ON
f2a4446c-92e1-4db3-9732-bdc003b2b9da,9282,ON
dbf819b9-617c-47fe-83d6-48d4a06df727,54423,ON
8ba9b146-c86e-4229-b8fb-b55305e8c617,70464,ON
5c2c3c9d-0601-4b12-91c8-deddf3b8c488,68223,ON
3a8bb116-1612-402e-8ab7-b563ebfc72c4,67155,ON
df95352f-35ab-424a-ae40-2febbf63bd64,99896,ON
5dffd485-ddf7-4ab3-840a-84be2f9a3d5e,32756,ON
b4c63b04-b58e-4d76-9c9c-41df35246a50,24381,ON
cde6ae80-4a6f-4308-817a-8e1ec81f3f33,67059,ON
fbb727dd-5d22-424f-88db-1bd52c20af23,80983,ON
2cfd354c-346e-44b9-bd6a-8f0f00fc0dba,80891,ON
4499e04e-32c7-4299-ac65-29c61c7bad59,58963,ON
2733b342-2caf-48ac-adf9-da15af4ed8bc,89974,ON
0c2004cd-fb88-45a0-b7bf-caafbbd2b942,95724,ON
a9a80576-f79e-44e3-b4ed-5c2f9d2696b5,6313,ON
3cbf1f69-7d91-4efe-835c-ddd947eb23a4,49541,ON
8b56eee4-b76b-404b-b53a-ec019b5f6ba6,61755,ON
58779dca-d89a-4041-9e6f-a8b0f787c458,43159,ON
9bda5e73-b9e9-4de1-b3cd-43563dc230a4,91505,ON
096676b4-6e7a-4569-ad04-148b96df6131,81509,ON
c9347f50-b298-44d6-8a55-c0c87de45a0e,72525,ON
9a38c068-8d1e-41c3-be84-85e6e34d39b9,11177,ON
5a426dfe-52f5-47b4-9252-641f0d993019,16161,ON
1c5c8ec8-abb4-4e7f-9ae7-3f5bce4f7886,10907,ON
9c302fef-4d2e-41d2-b78b-f8bee5c990e4,71073,ON
501a8b96-90c5-437a-aa06-78a52e960673,2816,ON
7362b3d8-4aef-4ce2-a07b-9cec3882d01f,81667,ON
44f2be26-1927-46f2-be1e-ad86dced4051,74217,ON
e601f7f3-6896-4a13-96c9-5f2c7d992186,12824,OFF
c259a31a-5b39-4242-9f14-7af5a4ce247e,58212,ON
0309575b-b5cf-4cff-9fe3-4c9de3070621,90770,ON
42de425b-4fc0-4795-9f8c-bcd7e28cd135,2196,ON
80e65e1e-801a-4692-8632-891b98618ed3,95909,ON
4fd4f170-e263-48c9-b3f6-185f436d5b33,72518,ON
630a1180-fd9e-4829-870f-ccd6f6e8005e,75664,ON
ee7bfc7f-cf4e-4f77-9cdf-fdf77e84facb,73165,ON
e63d6e64-08a1-422d-adda-196b310a1e7b,86819,ON
25a6ed33-7e68-4fb2-9973-ed1a1e2ac94e,15195,ON
712f4ed8-3e4a-495c-9306-d5ec774cc33a,94819,ON
a72d2352-7256-459e-84f5-62cfc7bb5bf0,16418,ON
fde48592-bfcc-4e63-9bbb-5f542637a75a,67654,ON
589607e1-9c84-41cb-96cf-f4adaff7ad3a,15598,ON
44a8bd00-7367-433c-8140-9804205ae945,40265,ON
d22003cd-d21d-4bf1-a6e7-0d0249f2b3d5,64360,ON
ffbca863-3f49-4394-8a1a-9a301496c092,13915,ON
9b7d14df-23fc-4070-be2b-125fd7d7324a,35887,ON
32e22d66-7849-4322-9757-84a63168bb4c,32148,ON
22b369ed-337e-4fba-93ff-10f16ab2e643,73320,ON
95f76103-44ee-47f5-8ea0-f94fe4db2843,89755,ON
c9ce6cc8-ed28-42ae-8297-6c09499c90fd,39841,ON
59e52685-43fe-43e7-8390-9e98c4095bcb,5231,ON
3f80bbbb-854e-4003-b945-c956bc6b1980,45436,ON
318256a4-d162-4efb-b008-c733faa765ba,83799,ON
2e1ca87f-6424-49f2-aed1-615fabc20c48,38154,ON
3ba917b7-0cba-4522-a1a3-716dbc6c97f1,4819,ON
a496eda6-b9c4-4e9b-93ed-164eda106fe5,27452,ON
52bcf79e-e712-4a25-a643-f95df3c7b5ba,26802,ON
e9d978c1-ef1a-41b9-8a42-e4da3978f1cb,45588,ON
db205dc1-7529-4d12-b82f-69f799a408c3,81299,ON
4912faa1-7802-4d61-970b-955e87e88b9c,56675,ON
c5e1374b-001b-446b-acd0-b64553750319,77480,ON
c214603e-6632-4813-b4d0-7634a2c47850,8185,ON
3ff96ab7-5a5d-4ca4-9dc7-65865352c0fc,8950,ON
977a1bba-28a5-476e-a5ba-ab00b8ded6b4,61211,ON
0711799f-5b7f-495a-98f3-a78e9e67723a,6137,ON
1f76faec-3ced-4fb6-9b9a-1fb417aff3a9,44035,ON
b47c42f5-5c23-43f6-9c80-daeda7b52fe4,42144,ON
d2030196-0809-4e7b-87b6-e3d2a2cfc7c4,27686,ON
53cd77ac-e45b-410f-bf5c-555bf5672d63,3198,ON
7484eae6-d1c7-48bd-86a0-6fb73e20736e,82299,ON
de9a07a0-588b-4d90-89ec-a0a516784ae3,57157,ON
b44bfad5-fbe8-4de3-9b46-fa7e5e07d372,18611,ON
776b97e5-aa24-44db-bf5e-43e70c1389f3,96716,ON
43602077-caf6-4900-a0db-4c0ec0e23dda,65441,ON
1659d354-0cac-414f-b8ab-df6ccb4a5297,59561,ON
c3846426-4f6d-4a35-9b0d-d41ff91d8159,11848,ON
7deb1b05-f19c-486c-81c2-4682c91bd284,73447,ON
d0218cd6-b0ce-4552-8e3c-27b4f487b3ba,55970,ON
e8035db9-d0aa-4873-b1d8-e30221024f61,77680,ON
39e1ed8a-063c-4ddd-b719-c7b154a681d6,68773,ON
2f804999-3b97-4d0c-ac9a-7ccfd5d993ad,54781,ON
a1aa2c17-7464-41bf-95bf-339bb9e32513,71229,ON
917f08ff-6e9e-4c81-be8a-5aa4246ab093,27100,ON
5f3552e3-ac4c-42f0-aadf-62c55198baf7,8799,ON
6cebfe58-2b1a-4e9a-9d68-1b23179d5234,15578,ON
3ff8eda6-3cc6-4599-880a-1374109c1e61,59259,ON
41146bf1-7a59-49f5-824e-6a2d3c005531,65814,ON
497463c7-0cd4-4dac-aaf4-e8a01e545482,56342,ON
ea0d6b83-a4a8-462a-bf25-e5fefa0da0d9,24143,OFF
8fa2c41e-1db1-4db3-b8cc-a08f794adfb0,54171,ON
f674793e-a687-49df-b4cd-8337fc10f3f1,81135,ON
8d72017a-7fc6-4f26-bbdd-50371e4bd3c9,89209,ON
f98c7977-2e25-434f-9bfc-44290e951a67,34254,ON
1f2d89a9-9995-42f9-9ff3-adebfe39cc3e,82632,ON
0e182c44-a79f-4a52-b744-b5290902c7e0,20100,ON
b6e39faf-dd51-4da1-adee-130d96a09b10,94935,ON
4ce4fede-9175-4720-939d-968ead668ed9,63891,ON
3afa7f45-e0e8-4bdb-b511-44e56ce24ae2,89869,ON
f6bbf384-6fd0-42d3-8674-1d583ee1bb8a,41282,ON
06860cc7-07d6-48e3-bd2f-98356b3c5388,49584,ON
f5f8fc41-c5fb-42f7-afae-a051190f730a,33224,ON
150af3a5-7975-49f4-a558-a25f7266c5f3,62586,ON
40dd24c4-4251-42c7-b932-f336858f3f20,79615,ON
1a830a40-2d7a-47f8-8af1-2a9bf075d953,49680,ON
8581a548-f656-4ba9-8697-400994c73a78,99914,ON
5b1c430f-b8ae-4d8a-8d67-345df2422977,85656,ON
207bfbb4-fc34-4845-a8ad-b10824c36e3d,82006,ON
c2e3f597-55ff-4abd-bb85-ddbe4ba0eb07,55617,ON
9dc94c4d-0bb2-4879-9e98-eae274746669,73086,ON
aff88de2-d854-4fab-80e5-14f11586537d,22677,ON
75baf740-88e8-4389-8edc-174ab6b3c86d,91153,ON
9b46a418-13e8-4639-9fc5-15d83bfe9b26,8640,ON
ad225643-18bf-4234-b594-65df62705269,93900,ON
a6f74131-78b3-45b3-bd06-6a1e1f4cc4e5,53783,ON
5ca9d6bc-1885-4d51-8eb1-ac74b974bca7,80136,ON
3fa97714-10a5-4fa4-80c4-58c0ef7d597b,74485,ON
d1cb0c97-c582-48dc-a455-0cef1fc1bf70,3483,ON
3e08c683-0837-40e4-8d91-cf55a8ed1038,41226,ON
2494477b-8cb6-4c69-91e0-a3ef8d0f95cf,16544,ON
16a10b42-8cc2-4b7b-8f67-e2742ff0c060,59940,ON
bc891888-1ae7-4b56-a128-4044a282096c,81894,ON
79a58daf-4f0c-4d65-8a2f-6e14ca87b3a4,83446,ON
e67d5cf6-5fa6-4f43-b7c8-38359894153b,49954,ON
f9f0eaa9-069a-424f-b6d8-8b99f32f6b1c,89185,OFF
0c2bf25f-9fe3-45fe-9f51-68c8904ceda4,96462,ON
4d132594-04e9-4dbc-a2d8-094ca483e7d2,29643,ON
381e36a3-d10b-48a1-a8dc-751d2ff834cf,6474,ON
686e06db-8224-4df0-8caa-39ed508236ad,32088,ON
9995040e-9bb2-4f66-ad1a-a84cd78e69f2,30436,ON
0de7b5e9-295d-40a5-8c9b-102a108a58a1,45764,ON
08da634c-eeae-4b7e-8ec7-abe78587ef6b,7697,ON
65957d23-8093-4d66-9cbe-0d5518d0115b,4573,OFF
d2d9ddd4-00f5-47af-81d1-e899d6431c0e,29178,ON
8591a2a1-ce89-4757-a354-b7746e03822d,51358,ON
8dc11106-9893-45e2-b35f-df8fa2c6a987,52566,ON
99ec6a8f-f395-4935-937f-d6b5296c9eaf,6120,ON
8a9475cb-9fe9-4cc5-b7e8-713426b22162,5425,ON
631f7881-a2c2-4bbe-8763-269737327dba,24552,ON
d6ee9b8a-59c4-4dd4-b26e-dd5b139df319,69091,ON
53580940-2a62-482d-8a6f-6ed70c0e6dc7,42082,ON
c89c499f-b64f-4d73-a545-ff48abf6261f,43950,ON
e084ad4c-db46-4440-ad02-06c556e3f62e,8915,ON
ee8c1745-bfec-4a9b-ac66-85c9eca13ad2,28341,ON
c46b45ce-99c4-43d2-85af-99b5b1715ddd,73808,ON
cf8e68d9-617b-46f4-bcf3-a1fcb7c1ab55,37722,ON
b6e91de3-d5d6-4442-8b2f-73df8bacfe35,89931,ON
4148fd12-b003-425e-9bc3-971b1aef8ca9,58537,ON
195ebb94-a9da-4c66-ad7f-f9227a533dfd,11543,ON
1b27f295-cbf4-4d3e-9b5b-1895e8c4c006,1856,ON
83c0ab31-5fd9-481c-bc16-f0331d4c0124,56015,ON
11cd40c7-5da9-41e8-b178-41e726635312,68649,ON
8e415a11-3a38-48d1-be70-b404226b6f6b,86198,ON
d6906d25-8ac3-4e34-b162-ba591498e9b1,82369,ON
fca70eee-ff68-4243-ab73-c1ddcb33382c,65703,ON
bde750c4-8733-4f1e-a585-a77af5794f9f,26354,ON
d655e16a-03c2-45dd-827d-193c1f8e1cd2,10750,OFF
85651ca6-081b-4b01-ac09-f4cf8661bf18,62357,ON
b2f4779b-0a59-40ed-97f2-364ffdc2ec09,33454,ON
2c18d2b0-9f8d-461e-a42c-b6a597c694b6,57523,ON
d453fa89-eff9-4614-89fe-f26576dcb37d,59707,ON
2da946be-b4a6-4941-9da4-ea820356df5d,20533,OFF
38dd578a-1de2-46b2-b536-ef59f2dba68e,33644,ON
6f3c241a-1c61-4439-a740-52af5765971f,92195,ON
cf4bd806-4e5a-4a0b-b8a1-c65539a388f4,11328,ON
501816be-d1df-4f80-a6f5-8d155f3f22fe,8625,ON
cdc5bbe1-c780-4812-8d5a-aea1ba085368,89229,ON
a4b346f9-fc3d-440e-b649-8a1afc24a61b,16749,ON
ae061ae2-d1ea-4d00-b04c-f420c4f63e16,94340,ON
2a310449-0e3f-48ca-97d5-3b8938720ad3,4978,ON
617bcb86-f364-4ab6-9640-487fb20caf9e,82679,ON
e252880b-3e50-427c-acd5-feb890fac433,38926,ON
f1c94010-fd9e-446f-972f-963ea91b3427,47313,ON
869db323-1dcd-4cb9-af14-f0fabcdb0c31,76673,ON
c83b60fc-2a6f-4d13-8d7e-d12477e9f995,61908,ON
64bd0852-289f-4315-918a-ff5ea1cb4fe8,87835,ON
c57c6d77-97c4-4b0e-95d6-d15aabfcf62d,14620,ON
ffaba473-aa02-47f7-b76d-72195914e436,33693,ON
9722e637-a426-431e-ac2d-b22bbe00ffd8,5006,OFF
ab3b446d-02f1-4659-a4ec-732b4e2e9e8d,15293,ON
80c69bf6-935a-4a8c-ac21-52de0ecd05ab,22709,ON
78d2b2c9-bce0-49f9-8e00-fa7dd7c030a2,2317,ON
a9a45478-5f86-455c-a5ee-7f8debae4cb9,66413,ON
60b4568e-37c5-4a86-8d81-0d46636ad4b8,30308,ON
d86b18bd-f39c-4a0d-8dcc-f766106cbafa,3951,ON
7349c84f-58df-432a-9e9e-cb8971e946f0,72294,ON
ca4afcd0-f2c9-4d47-8d44-3df0623386a7,11194,OFF
855a723e-9277-4d95-b3f9-ba7ca765e0bc,50242,OFF
5cba6228-96df-4d6a-8ec4-d524300bf6c2,27246,ON
671c0061-481b-4086-83bf-40416669249b,38870,ON
3f76e506-e858-4c00-b330-3f126e4e5356,66639,ON
3d41b54c-7568-4c26-9d95-032e54228819,15992,ON
f71aefe2-9121-474a-a371-f77e7d4e3910,11852,ON
eb0e0e14-48d6-460e-9ba6-41e3713b69c3,3753,ON
ca8ffdaa-3f9f-4ae8-b579-ff923ed38de7,45442,OFF
46d779b9-2aab-4ec1-8dde-579bbb8e444e,3669,ON
5a58ecdb-5752-4912-b661-9572d8601950,18631,ON
fc46e152-d1b7-4625-a46d-215993cfb13b,61623,ON
9f699e3a-0878-49a7-b6ff-4f6a23b1496c,22917,ON
8d602940-ffb2-48fd-88e8-0665602a8575,44315,ON
d6b9af9f-c663-452c-8ddb-a04911e7f807,85811,ON
67347e19-0d9a-4565-bfb8-0f77a7f37e11,58457,ON
79a93299-841a-48e6-86a0-1d9cf604819c,23604,ON
e6898160-da0f-45ef-9aac-70fd28a7dad1,57821,ON
85dd9117-f7d1-4225-bc0b-7c6a6bc8ca7d,11933,ON
1358cc40-a905-4aeb-b9c9-84a48c9f27e5,80239,ON
8e683476-e4a1-49f4-8eed-60b87ef9a995,42711,ON
5dbfcb92-5c57-482d-a016-4be2d32f6425,70668,ON
eecd583f-8d2e-4575-a422-c36c4eeb38e9,94236,ON
bd90b55a-b88d-4e33-a6dd-2c168050a85c,41545,ON
66b959c9-d323-4cc8-ba24-1b4acf98b14d,51730,ON
9207b2b1-3ff4-4c07-a828-be6e83d410d8,15729,ON
d9751d3d-023a-466c-bfbd-9563cbddc0a7,92795,ON
6b5b8e98-1ea8-42b5-9a98-4767e99cf381,22269,ON
a3b22a1c-6990-4e9c-80a2-a6c4a684299f,25921,ON
f2499df5-b021-4829-99a3-a39f023096cc,46927,ON
ea03ba89-4868-4024-995f-ca2401c3ece0,74570,ON
02633475-6553-46bd-93ae-fd25a2aace18,47940,ON
de126c8f-4fd3-4b71-9b05-11897bf78470,87117,ON
af785185-9ad4-442a-9dd8-3de849eca698,20208,ON
ae59dc4b-c662-4089-abc2-5e661f3bedd3,26535,ON
5fd9e8db-57c0-45f4-91f3-daa3f1b3f1b6,40073,ON
b7950ae8-252d-45b3-8217-afae515d7edb,69873,ON
cbebb173-7ad8-4d18-b6a7-94bb86786b37,21032,ON
93cf0961-4062-423f-882a-0ba445b1bfe6,19700,ON
deed9a90-d908-4bbb-ac22-923e4fb3fe73,69782,ON
c9cfccbd-ce59-49d9-95f0-4ac59d977af9,1941,ON
3f4e0cbe-0d31-4548-82df-7a7e57bc64cc,67785,ON
77da438f-e7d4-43b3-a614-1b45aeb205e2,44499,ON
0f99c66c-f35c-40c9-bcc9-a7b8256095b4,50899,ON
fd3410cd-2963-4632-a420-705166696f58,23093,ON
e6b7bce2-ea35-435c-b522-941ca4584397,87727,ON
9fcfe38c-fa13-410e-b0b8-f1a9cb1717ee,28677,ON
76efc3e2-3d47-4d5e-93bc-25752a91b501,51447,ON
84f58c8a-bcef-45a5-a711-61f05d447679,23391,ON
6c7f616e-5928-47d7-a0ea-b00c011b99b5,32077,ON
fb692982-c512-4e70-934e-0a5489e7d463,76506,ON
47337d24-2020-44de-b2be-335e82728a1b,94849,ON
e2bb2a9b-bcf4-427d-8349-7ad80912bc8d,14822,ON
6db4c4b4-1454-4d9a-9fab-ee954a2aa6d8,33767,ON
9d56cf89-2cd6-430e-8515-b2a9f860c440,98346,ON
5c1e4196-342b-4739-b5fa-2143373baded,45425,ON
b8168730-4f0e-4aaa-85e9-494a757df909,1258,ON
d36cd565-b8c5-42e4-938e-db316d439670,19713,ON
e0733c65-4530-4772-9881-b3fb78f3b322,41693,ON
59872dbf-d7ce-4d75-b98d-405ac49d678d,70902,ON
b2e2f1bb-284c-45aa-9760-a5b44268ee64,87852,ON
d68c002e-3ec5-4ff7-902b-f831b22334b7,96338,ON
6cc00552-63b2-4d12-8aab-8d7121ee3fe5,46019,ON
bb0bf64f-e822-4cd0-a36d-d79a688958af,42619,ON
10575645-1db5-45a5-8966-bbfd90ca446e,24156,ON
162e929a-6372-44c5-8356-6dadcea31514,45123,ON
0fcff27e-84ce-4f2a-8bcd-0c7054ef3221,52241,ON
81f5b01e-fee8-46c0-8e14-7323a2a395f7,68389,ON
b2acf21a-0c8a-4073-bb59-a44e8c0fa890,59476,ON
86114647-54e3-4f76-82b6-cb4b324a40fe,91632,ON
67b627bc-0772-4e08-a82c-0618b2dc405b,83242,ON
3070e0cb-316b-4040-abbc-94b002f67a4a,7762,ON
41b65d4e-79c2-4e28-a428-1c079ee1ac2b,69860,ON
1de67ad0-3edb-4368-aa6e-29a072ccdbcb,71233,ON
354d0367-bb7c-474f-b955-053b56aff355,52363,ON
77b46f2c-07f1-4b7e-ab43-b80f7c579350,92226,ON
48ae75d9-50ff-4dab-881a-8583ea736d92,28073,ON
5a069cbe-b52b-4618-9550-cf94bf12543b,46867,ON
e6d3c0fd-d522-49e0-81dc-42f068955d51,63851,ON
5e20772e-4a58-4ed7-9176-7cf6b4f17e67,19634,ON
03cea6e5-086c-4744-8664-1de338496083,76925,ON
62de5b56-3b3a-4a65-a8eb-167f40956a03,67002,ON
b1879fb5-a545-4a77-86b1-4ae859ee29a5,79359,ON
04f561ab-ff0d-4b21-8c22-bbc5a3351582,73013,ON
d8cd177a-b64a-4efe-8f86-f5f46dd8c181,20284,ON
1b84f61c-7c8e-460f-ade6-6a2b60599fd6,46272,ON
e9358032-e6d1-48c3-80d2-b2cbc5b94c59,40994,ON
f96d04e3-4c32-4183-a7c7-93a6eca9edea,13253,ON
3e10bebe-a51a-4a46-bdce-771d8497f2d9,32366,ON
d14818af-d77b-4243-8d24-5232fe60aaab,62323,ON
e564415e-6836-4365-b055-e3e78a2930f0,97526,ON
e7f078a2-1132-4a29-88ed-1060df79e775,23546,ON
4f76e29d-ab1f-4ffa-ad35-04d7f6368c3b,72651,ON
47ab7c7e-c644-4c06-bd27-1dcad0684856,24323,ON
8dc34cf6-949d-4323-a2e2-4013a2ab5977,81622,ON
45621a45-f646-4703-ae9a-e2657318d449,13649,ON
b74b0c28-d6fb-4967-a457-20b5b2eae5ec,24178,ON
13416c44-15fe-474d-a581-8b6dfc617193,58476,ON
e3bc85a6-fc9c-4702-8d38-98819157edf0,11953,ON
2ea1e9b3-150d-4543-a17a-286a9563f2e0,38181,ON
5bbde032-ef39-4156-abc2-736d9cc264a8,31399,ON
4c43beba-0cd3-4e5b-b251-30a287355a81,15494,ON
c6e7063b-43a5-433a-a8ba-c67b3fed5dc5,83301,ON
b965ac76-8d9d-49fc-9e93-a71be4fd5c15,53735,ON
87eee8ae-0583-48ab-bdc9-146177e050dc,82336,ON
e065d4c0-8155-4a97-94aa-a7ab3929e0e4,44806,ON
3d5081a6-68be-48bf-8882-2612c8bc3972,85280,ON
e9367bf8-9549-4254-b151-5824044a2b29,72900,ON
3269ab40-f702-4b8a-b28d-a591d1be792e,8688,ON
3d55cc0b-671a-47d4-a033-20dbf348f597,8913,ON
4bfde3e0-e9a0-4db9-adcc-9e1ac517b9ce,54810,ON
15e336c5-57cb-4279-8009-e71be95729af,69474,ON
4dcbd6f8-8844-49dd-83b4-61f1dd4b0bbf,10760,ON
755c05a6-654e-4991-b713-c4a72b1dbf06,90721,ON
3b51a08f-b9d7-4a72-824e-d8eecf6b8811,10994,ON
890208d8-f1c8-44c4-894d-ef8886021d64,57010,ON
b5c2e79f-2415-4ae2-be86-a2f7fb45496e,5476,ON
86a77d20-fbcc-4d06-bdcb-7635f10b1736,22573,ON
c38da10f-9839-488d-bca9-15e9614ab944,83472,ON
e7a165b9-a004-49db-89a5-7be66672e657,8108,ON
e56aefa3-7f48-4312-93df-c0879b1c705a,98533,ON
fbf3044d-135e-4c21-a962-0c977e94f511,23131,ON
b03f2bba-3d85-4cf7-a360-bcce4ab066fa,19978,ON
bc6a38de-6eef-429c-b5d5-09c339f06d0a,14934,ON
