0
{'IdSession': 541323, 'IdPSX': 0, 'IdSubscriber': 98986, 'StartSession': '04/08/2024 09:08:30', 'EndSession': '', 'Duration': 63317, 'UpTx': 5699417166, 'DownTx': 5086938811}
{'IdSession': 635097, 'IdPSX': 0, 'IdSubscriber': 11671, 'StartSession': '25/11/2024 11:21:09', 'EndSession': '26/11/2024 10:22:52', 'Duration': 82903, 'UpTx': 5262224030, 'DownTx': 8754526372}
{'IdSession': 364389, 'IdPSX': 0, 'IdSubscriber': 11671, 'StartSession': '30/06/2024 03:15:43', 'EndSession': '', 'Duration': 42361, 'UpTx': 4422190966, 'DownTx': 2249919710}
{'IdSession': 37828, 'IdPSX': 1, 'IdSubscriber': 11671, 'StartSession': '24-02-2025 13:21:08', 'EndSession': '25-02-2025 05:54:53', 'Duration': 59625, 'UpTx': 499577052, 'DownTx': 958605185}
{'IdSession': 552440, 'IdPSX': 3, 'IdSubscriber': 11671, 'StartSession': '07/19/2024 22:03:40', 'EndSession': '07/20/2024 11:58:51', 'Duration': 50111, 'UpTx': 498778882, 'DownTx': 726500729}
{'IdSession': 583112, 'IdPSX': 1, 'IdSubscriber': 11671, 'StartSession': '04-07-2024 14:14:57', 'EndSession': '05-07-2024 08:47:17', 'Duration': 66740, 'UpTx': 213402144, 'DownTx': 542002510}
{'IdSession': 568213, 'IdPSX': 0, 'IdSubscriber': 11671, 'StartSession': '27/03/2025 04:01:05', 'EndSession': '27/03/2025 17:32:21', 'Duration': 48676, 'UpTx': 2990214553, 'DownTx': 7051526942}
{'IdSession': 241106, 'IdPSX': 3, 'IdSubscriber': 11671, 'StartSession': '04/08/2025 11:21:16', 'EndSession': '', 'Duration': 21930, 'UpTx': 810954141, 'DownTx': 689010608}
{'IdSession': 216307, 'IdPSX': 2, 'IdSubscriber': 11671, 'StartSession': '2025-01-08 08:58:25', 'EndSession': '2025-01-08 12:03:37', 'Duration': 11112, 'UpTx': 7280151210, 'DownTx': 141560024}
{'IdSession': 485443, 'IdPSX': 0, 'IdSubscriber': 11671, 'StartSession': '06/03/2025 21:06:11', 'EndSession': '07/03/2025 06:13:47', 'Duration': 32856, 'UpTx': 6052448899, 'DownTx': 4788666606}
{'IdSession': 230141, 'IdPSX': 2, 'IdSubscriber': 11671, 'StartSession': '2025-02-10 02:08:12', 'EndSession': '2025-02-10 15:53:00', 'Duration': 49488, 'UpTx': 7974382502, 'DownTx': 6383481987}
{'IdSession': 35667, 'IdPSX': 3, 'IdSubscriber': 11671, 'StartSession': '06/24/2024 04:35:02', 'EndSession': '06/24/2024 14:49:49', 'Duration': 36887, 'UpTx': 937086759, 'DownTx': 169143063}
{'IdSession': 981644, 'IdPSX': 1, 'IdSubscriber': 11671, 'StartSession': '23-02-2025 20:10:27', 'EndSession': '24-02-2025 09:40:16', 'Duration': 48589, 'UpTx': 667015665, 'DownTx': 800016900}
{'IdSession': 591299, 'IdPSX': 3, 'IdSubscriber': 71303, 'StartSession': '10/24/2024 20:34:24', 'EndSession': '10/25/2024 20:10:54', 'Duration': 84990, 'UpTx': 417278444, 'DownTx': 752075865}
{'IdSession': 94121, 'IdPSX': 3, 'IdSubscriber': 71303, 'StartSession': '07/14/2024 12:40:36', 'EndSession': '07/14/2024 23:22:32', 'Duration': 38516, 'UpTx': 643571231, 'DownTx': 184266146}
{'IdSession': 995682, 'IdPSX': 3, 'IdSubscriber': 71303, 'StartSession': '10/30/2024 07:50:49', 'EndSession': '', 'Duration': 11210, 'UpTx': 872933696, 'DownTx': 370004578}
{'IdSession': 706478, 'IdPSX': 2, 'IdSubscriber': 71303, 'StartSession': '2025-04-09 14:01:23', 'EndSession': '2025-04-09 20:25:22', 'Duration': 23039, 'UpTx': 2692760152, 'DownTx': 4595349327}
{'IdSession': 350655, 'IdPSX': 2, 'IdSubscriber': 71303, 'StartSession': '2024-09-09 02:06:52', 'EndSession': '', 'Duration': 83213, 'UpTx': 477451042, 'DownTx': 2493970635}
{'IdSession': 731935, 'IdPSX': 2, 'IdSubscriber': 63433, 'StartSession': '2025-02-19 16:27:43', 'EndSession': '2025-02-20 06:08:36', 'Duration': 49253, 'UpTx': 2219816943, 'DownTx': 5024750762}
{'IdSession': 302997, 'IdPSX': 0, 'IdSubscriber': 63433, 'StartSession': '15/08/2024 17:33:06', 'EndSession': '16/08/2024 05:25:01', 'Duration': 42715, 'UpTx': 2088921296, 'DownTx': 8130585842}
{'IdSession': 154218, 'IdPSX': 3, 'IdSubscriber': 63433, 'StartSession': '01/15/2025 23:42:55', 'EndSession': '', 'Duration': 57686, 'UpTx': 879509797, 'DownTx': 548324976}
{'IdSession': 746104, 'IdPSX': 3, 'IdSubscriber': 63433, 'StartSession': '02/05/2025 15:43:42', 'EndSession': '', 'Duration': 55113, 'UpTx': 82324772, 'DownTx': 90102573}
{'IdSession': 475239, 'IdPSX': 1, 'IdSubscriber': 63433, 'StartSession': '17-09-2024 06:35:51', 'EndSession': '17-09-2024 12:43:03', 'Duration': 22032, 'UpTx': 161477943, 'DownTx': 348919457}
{'IdSession': 491677, 'IdPSX': 2, 'IdSubscriber': 84568, 'StartSession': '2024-07-17 06:29:47', 'EndSession': '2024-07-17 18:47:22', 'Duration': 44255, 'UpTx': 9471364369, 'DownTx': 8172078067}
{'IdSession': 732267, 'IdPSX': 3, 'IdSubscriber': 84568, 'StartSession': '03/02/2025 14:46:50', 'EndSession': '03/03/2025 02:51:38', 'Duration': 43488, 'UpTx': 135534147, 'DownTx': 295260263}
{'IdSession': 504033, 'IdPSX': 1, 'IdSubscriber': 84568, 'StartSession': '10-04-2025 08:16:44', 'EndSession': '10-04-2025 15:24:48', 'Duration': 25684, 'UpTx': 285672412, 'DownTx': 342375663}
{'IdSession': 292707, 'IdPSX': 3, 'IdSubscriber': 84568, 'StartSession': '08/29/2024 04:41:55', 'EndSession': '08/29/2024 18:55:26', 'Duration': 51211, 'UpTx': 76894645, 'DownTx': 369076504}
{'IdSession': 390345, 'IdPSX': 0, 'IdSubscriber': 84568, 'StartSession': '10/04/2025 08:04:56', 'EndSession': '10/04/2025 13:11:37', 'Duration': 18401, 'UpTx': 1837087699, 'DownTx': 6676634934}
{'IdSession': 342404, 'IdPSX': 1, 'IdSubscriber': 77657, 'StartSession': '12-01-2025 16:35:39', 'EndSession': '', 'Duration': 16415, 'UpTx': 127431686, 'DownTx': 348064352}
{'IdSession': 845013, 'IdPSX': 2, 'IdSubscriber': 77657, 'StartSession': '2024-05-19 08:11:44', 'EndSession': '2024-05-19 15:11:04', 'Duration': 25160, 'UpTx': 4407413064, 'DownTx': 5183343941}
{'IdSession': 144219, 'IdPSX': 0, 'IdSubscriber': 77657, 'StartSession': '03/10/2024 11:16:42', 'EndSession': '03/10/2024 13:40:35', 'Duration': 8633, 'UpTx': 4762946697, 'DownTx': 7367094604}
{'IdSession': 122499, 'IdPSX': 3, 'IdSubscriber': 77657, 'StartSession': '08/27/2024 15:30:44', 'EndSession': '08/27/2024 20:21:48', 'Duration': 17464, 'UpTx': 187641958, 'DownTx': 334404120}
{'IdSession': 785413, 'IdPSX': 0, 'IdSubscriber': 77657, 'StartSession': '24/09/2024 07:18:51', 'EndSession': '25/09/2024 02:57:31', 'Duration': 70720, 'UpTx': 3933384812, 'DownTx': 7622457739}
{'IdSession': 108346, 'IdPSX': 0, 'IdSubscriber': 77657, 'StartSession': '02/09/2024 09:31:58', 'EndSession': '03/09/2024 09:14:27', 'Duration': 85349, 'UpTx': 3793764465, 'DownTx': 6331890124}
{'IdSession': 442740, 'IdPSX': 3, 'IdSubscriber': 77657, 'StartSession': '06/04/2024 20:10:33', 'EndSession': '06/05/2024 16:11:59', 'Duration': 72086, 'UpTx': 935301266, 'DownTx': 60283203}
{'IdSession': 779453, 'IdPSX': 3, 'IdSubscriber': 77657, 'StartSession': '10/12/2024 07:57:21', 'EndSession': '10/12/2024 12:45:51', 'Duration': 17310, 'UpTx': 432994822, 'DownTx': 69162416}
{'IdSession': 386459, 'IdPSX': 3, 'IdSubscriber': 77657, 'StartSession': '12/05/2024 11:53:57', 'EndSession': '', 'Duration': 32350, 'UpTx': 432334866, 'DownTx': 143271848}
{'IdSession': 463822, 'IdPSX': 0, 'IdSubscriber': 77657, 'StartSession': '10/04/2025 06:15:13', 'EndSession': '', 'Duration': 76263, 'UpTx': 8669251262, 'DownTx': 9230795771}
{'IdSession': 152760, 'IdPSX': 2, 'IdSubscriber': 27336, 'StartSession': '2024-06-25 00:03:21', 'EndSession': '2024-06-25 04:12:50', 'Duration': 14969, 'UpTx': 1794369022, 'DownTx': 6213365183}
{'IdSession': 155647, 'IdPSX': 2, 'IdSubscriber': 27336, 'StartSession': '2025-03-04 12:02:59', 'EndSession': '', 'Duration': 86111, 'UpTx': 9248238380, 'DownTx': 6498743927}
{'IdSession': 314633, 'IdPSX': 2, 'IdSubscriber': 27336, 'StartSession': '2024-04-30 01:47:35', 'EndSession': '2024-04-30 07:55:15', 'Duration': 22060, 'UpTx': 9919462548, 'DownTx': 9531910457}
{'IdSession': 128437, 'IdPSX': 0, 'IdSubscriber': 27336, 'StartSession': '13/03/2025 12:07:49', 'EndSession': '13/03/2025 19:45:36', 'Duration': 27467, 'UpTx': 9586857219, 'DownTx': 6235906757}
{'IdSession': 390898, 'IdPSX': 0, 'IdSubscriber': 27336, 'StartSession': '03/12/2024 13:47:07', 'EndSession': '', 'Duration': 49562, 'UpTx': 1345141189, 'DownTx': 5526020990}
{'IdSession': 278114, 'IdPSX': 2, 'IdSubscriber': 87323, 'StartSession': '2025-01-04 21:35:45', 'EndSession': '2025-01-05 04:11:38', 'Duration': 23753, 'UpTx': 9612942005, 'DownTx': 8982717657}
{'IdSession': 256029, 'IdPSX': 1, 'IdSubscriber': 87323, 'StartSession': '16-12-2024 11:22:23', 'EndSession': '', 'Duration': 74905, 'UpTx': 664307543, 'DownTx': 924617425}
{'IdSession': 253370, 'IdPSX': 0, 'IdSubscriber': 87323, 'StartSession': '04/08/2024 06:13:44', 'EndSession': '05/08/2024 04:37:34', 'Duration': 80630, 'UpTx': 6009465629, 'DownTx': 2877474312}
{'IdSession': 311010, 'IdPSX': 0, 'IdSubscriber': 87323, 'StartSession': '27/09/2024 06:35:32', 'EndSession': '28/09/2024 01:52:29', 'Duration': 69417, 'UpTx': 4083002949, 'DownTx': 3157972231}
{'IdSession': 135377, 'IdPSX': 2, 'IdSubscriber': 87323, 'StartSession': '2025-04-09 00:15:31', 'EndSession': '2025-04-09 08:19:58', 'Duration': 29067, 'UpTx': 1648409259, 'DownTx': 906587152}
{'IdSession': 89925, 'IdPSX': 2, 'IdSubscriber': 87323, 'StartSession': '2025-02-09 01:14:54', 'EndSession': '2025-02-09 07:35:36', 'Duration': 22842, 'UpTx': 8202181641, 'DownTx': 247571408}
{'IdSession': 676450, 'IdPSX': 2, 'IdSubscriber': 87323, 'StartSession': '2025-01-15 23:57:00', 'EndSession': '2025-01-16 17:15:47', 'Duration': 62327, 'UpTx': 4647460095, 'DownTx': 7000216736}
{'IdSession': 771345, 'IdPSX': 0, 'IdSubscriber': 87323, 'StartSession': '03/12/2024 07:01:21', 'EndSession': '04/12/2024 00:06:54', 'Duration': 61533, 'UpTx': 7303710756, 'DownTx': 1318224124}
{'IdSession': 403033, 'IdPSX': 2, 'IdSubscriber': 87323, 'StartSession': '2024-05-14 03:19:24', 'EndSession': '2024-05-14 07:54:53', 'Duration': 16529, 'UpTx': 2275268507, 'DownTx': 8247021531}
{'IdSession': 569110, 'IdPSX': 2, 'IdSubscriber': 87323, 'StartSession': '2024-11-02 14:11:02', 'EndSession': '2024-11-03 13:42:41', 'Duration': 84699, 'UpTx': 7928899848, 'DownTx': 5945713981}
{'IdSession': 829982, 'IdPSX': 2, 'IdSubscriber': 98244, 'StartSession': '2024-06-09 04:40:49', 'EndSession': '2024-06-09 14:33:28', 'Duration': 35559, 'UpTx': 3707626342, 'DownTx': 504123627}
{'IdSession': 147111, 'IdPSX': 0, 'IdSubscriber': 98244, 'StartSession': '01/04/2025 23:46:51', 'EndSession': '02/04/2025 21:03:48', 'Duration': 76617, 'UpTx': 7205189314, 'DownTx': 7163808399}
{'IdSession': 446422, 'IdPSX': 3, 'IdSubscriber': 98244, 'StartSession': '05/20/2024 12:01:32', 'EndSession': '05/21/2024 05:28:45', 'Duration': 62833, 'UpTx': 864677237, 'DownTx': 670133378}
{'IdSession': 41566, 'IdPSX': 1, 'IdSubscriber': 98244, 'StartSession': '12-01-2025 14:35:01', 'EndSession': '12-01-2025 19:41:41', 'Duration': 18400, 'UpTx': 615990707, 'DownTx': 657059672}
{'IdSession': 869450, 'IdPSX': 2, 'IdSubscriber': 98244, 'StartSession': '2025-01-15 07:30:10', 'EndSession': '2025-01-15 17:46:15', 'Duration': 36965, 'UpTx': 9925247062, 'DownTx': 3128620683}
{'IdSession': 507174, 'IdPSX': 0, 'IdSubscriber': 98244, 'StartSession': '03/11/2024 09:23:58', 'EndSession': '04/11/2024 01:46:45', 'Duration': 58967, 'UpTx': 8873345071, 'DownTx': 424239133}
{'IdSession': 629837, 'IdPSX': 0, 'IdSubscriber': 98244, 'StartSession': '08/04/2025 17:52:30', 'EndSession': '09/04/2025 11:45:32', 'Duration': 64382, 'UpTx': 4700887077, 'DownTx': 7057135929}
{'IdSession': 563663, 'IdPSX': 1, 'IdSubscriber': 98244, 'StartSession': '04-07-2024 15:42:29', 'EndSession': '04-07-2024 21:30:46', 'Duration': 20897, 'UpTx': 723452576, 'DownTx': 282021728}
{'IdSession': 312376, 'IdPSX': 3, 'IdSubscriber': 98244, 'StartSession': '08/26/2024 18:23:11', 'EndSession': '08/27/2024 16:01:14', 'Duration': 77883, 'UpTx': 841290962, 'DownTx': 471603958}
{'IdSession': 246253, 'IdPSX': 0, 'IdSubscriber': 98244, 'StartSession': '03/08/2024 22:58:30', 'EndSession': '', 'Duration': 22492, 'UpTx': 4613997506, 'DownTx': 9295655380}
{'IdSession': 676986, 'IdPSX': 2, 'IdSubscriber': 85080, 'StartSession': '2024-07-17 02:57:03', 'EndSession': '2024-07-18 00:17:46', 'Duration': 76843, 'UpTx': 8665335661, 'DownTx': 9967880513}
{'IdSession': 142763, 'IdPSX': 2, 'IdSubscriber': 85080, 'StartSession': '2024-07-16 21:04:45', 'EndSession': '2024-07-17 01:44:53', 'Duration': 16808, 'UpTx': 9708047583, 'DownTx': 3520650937}
{'IdSession': 211659, 'IdPSX': 3, 'IdSubscriber': 85080, 'StartSession': '07/10/2024 02:55:04', 'EndSession': '07/11/2024 00:03:55', 'Duration': 76131, 'UpTx': 108750302, 'DownTx': 580121877}
{'IdSession': 821590, 'IdPSX': 3, 'IdSubscriber': 85080, 'StartSession': '12/24/2024 00:07:32', 'EndSession': '', 'Duration': 35745, 'UpTx': 49537784, 'DownTx': 648559578}
{'IdSession': 340728, 'IdPSX': 1, 'IdSubscriber': 85080, 'StartSession': '14-11-2024 02:58:16', 'EndSession': '', 'Duration': 83646, 'UpTx': 544762580, 'DownTx': 160344311}
{'IdSession': 838078, 'IdPSX': 2, 'IdSubscriber': 90734, 'StartSession': '2024-12-12 10:29:07', 'EndSession': '2024-12-12 18:11:35', 'Duration': 27748, 'UpTx': 903744711, 'DownTx': 5668583387}
{'IdSession': 251706, 'IdPSX': 2, 'IdSubscriber': 90734, 'StartSession': '2024-10-27 16:56:41', 'EndSession': '', 'Duration': 36417, 'UpTx': 1042369666, 'DownTx': 9668402792}
{'IdSession': 421017, 'IdPSX': 2, 'IdSubscriber': 90734, 'StartSession': '2024-08-18 07:34:45', 'EndSession': '2024-08-18 22:52:53', 'Duration': 55088, 'UpTx': 9713234648, 'DownTx': 2524970758}
{'IdSession': 402930, 'IdPSX': 2, 'IdSubscriber': 90734, 'StartSession': '2024-06-14 16:13:51', 'EndSession': '2024-06-15 15:09:01', 'Duration': 82510, 'UpTx': 3888721697, 'DownTx': 5687231906}
{'IdSession': 421068, 'IdPSX': 1, 'IdSubscriber': 90734, 'StartSession': '05-11-2024 07:19:42', 'EndSession': '', 'Duration': 57787, 'UpTx': 695782425, 'DownTx': 681766029}
{'IdSession': 394354, 'IdPSX': 3, 'IdSubscriber': 62201, 'StartSession': '08/09/2024 14:44:12', 'EndSession': '08/10/2024 01:54:37', 'Duration': 40225, 'UpTx': 558690557, 'DownTx': 50787826}
{'IdSession': 830862, 'IdPSX': 1, 'IdSubscriber': 62201, 'StartSession': '22-02-2025 23:25:35', 'EndSession': '', 'Duration': 51098, 'UpTx': 993102585, 'DownTx': 417745363}
{'IdSession': 226406, 'IdPSX': 0, 'IdSubscriber': 62201, 'StartSession': '08/04/2025 12:17:46', 'EndSession': '09/04/2025 08:19:27', 'Duration': 72101, 'UpTx': 666959869538, 'DownTx': 721267153619}
{'IdSession': 178230, 'IdPSX': 3, 'IdSubscriber': 62201, 'StartSession': '05/01/2024 23:03:19', 'EndSession': '05/02/2024 03:28:14', 'Duration': 15895, 'UpTx': 228890109, 'DownTx': 285984687}
{'IdSession': 144821, 'IdPSX': 2, 'IdSubscriber': 62201, 'StartSession': '2024-11-21 08:23:23', 'EndSession': '2024-11-21 17:55:30', 'Duration': 34327, 'UpTx': 630360307, 'DownTx': 930618070}
{'IdSession': 702821, 'IdPSX': 0, 'IdSubscriber': 45560, 'StartSession': '10/07/2024 00:03:31', 'EndSession': '10/07/2024 15:54:18', 'Duration': 57047, 'UpTx': 9108118904, 'DownTx': 2464481576}
{'IdSession': 207442, 'IdPSX': 2, 'IdSubscriber': 45560, 'StartSession': '2024-10-09 02:44:38', 'EndSession': '2024-10-09 12:06:59', 'Duration': 33741, 'UpTx': 1131010950, 'DownTx': 6529358068}
{'IdSession': 461767, 'IdPSX': 2, 'IdSubscriber': 45560, 'StartSession': '2025-03-03 00:58:18', 'EndSession': '2025-03-03 15:39:26', 'Duration': 52868, 'UpTx': 8594090273, 'DownTx': 4505245757}
{'IdSession': 418327, 'IdPSX': 3, 'IdSubscriber': 45560, 'StartSession': '12/27/2024 10:48:10', 'EndSession': '', 'Duration': 12756, 'UpTx': 895558790, 'DownTx': 294215574}
{'IdSession': 35717, 'IdPSX': 3, 'IdSubscriber': 45560, 'StartSession': '05/07/2024 07:54:17', 'EndSession': '05/08/2024 06:28:38', 'Duration': 81261, 'UpTx': 358135969, 'DownTx': 956627916}
{'IdSession': 280704, 'IdPSX': 0, 'IdSubscriber': 45560, 'StartSession': '02/04/2025 07:43:45', 'EndSession': '03/04/2025 01:49:32', 'Duration': 65147, 'UpTx': 1573741159, 'DownTx': 4858731437}
{'IdSession': 930750, 'IdPSX': 2, 'IdSubscriber': 45560, 'StartSession': '2024-09-10 09:54:32', 'EndSession': '2024-09-11 00:30:21', 'Duration': 52549, 'UpTx': 1227903880, 'DownTx': 1038253307}
{'IdSession': 666285, 'IdPSX': 0, 'IdSubscriber': 45560, 'StartSession': '11/02/2025 16:44:23', 'EndSession': '12/02/2025 00:20:32', 'Duration': 27369, 'UpTx': 6994994269, 'DownTx': 2122221018}
{'IdSession': 971770, 'IdPSX': 2, 'IdSubscriber': 45560, 'StartSession': '2024-09-24 19:53:51', 'EndSession': '2024-09-24 22:34:30', 'Duration': 9639, 'UpTx': 317905241, 'DownTx': 3137538674}
{'IdSession': 286421, 'IdPSX': 0, 'IdSubscriber': 45560, 'StartSession': '18/03/2025 23:32:47', 'EndSession': '19/03/2025 03:01:02', 'Duration': 12495, 'UpTx': 858900917, 'DownTx': 9278667669}
{'IdSession': 990974, 'IdPSX': 2, 'IdSubscriber': 80472, 'StartSession': '2025-01-13 18:14:41', 'EndSession': '2025-01-13 21:08:21', 'Duration': 10420, 'UpTx': 8413601866, 'DownTx': 9100648042}
{'IdSession': 737879, 'IdPSX': 0, 'IdSubscriber': 80472, 'StartSession': '26/10/2024 09:15:32', 'EndSession': '', 'Duration': 13131, 'UpTx': 3084299922, 'DownTx': 4434378543}
{'IdSession': 633077, 'IdPSX': 3, 'IdSubscriber': 80472, 'StartSession': '02/16/2025 13:45:12', 'EndSession': '02/17/2025 08:55:36', 'Duration': 69024, 'UpTx': 849533860, 'DownTx': 291801587}
{'IdSession': 820969, 'IdPSX': 1, 'IdSubscriber': 80472, 'StartSession': '03-03-2025 15:26:11', 'EndSession': '03-03-2025 18:39:04', 'Duration': 11573, 'UpTx': 204976975, 'DownTx': 839374110}
{'IdSession': 91600, 'IdPSX': 0, 'IdSubscriber': 80472, 'StartSession': '26/04/2024 14:16:34', 'EndSession': '', 'Duration': 20909, 'UpTx': 7196571380, 'DownTx': 6264081364}
{'IdSession': 756106, 'IdPSX': 1, 'IdSubscriber': 80472, 'StartSession': '03-04-2025 09:05:54', 'EndSession': '', 'Duration': 76899, 'UpTx': 74464649, 'DownTx': 610764816}
{'IdSession': 572133, 'IdPSX': 2, 'IdSubscriber': 80472, 'StartSession': '2024-05-03 20:55:33', 'EndSession': '2024-05-04 08:44:48', 'Duration': 42555, 'UpTx': 5094752340, 'DownTx': 3450179821}
{'IdSession': 450882, 'IdPSX': 2, 'IdSubscriber': 80472, 'StartSession': '2025-04-06 00:46:46', 'EndSession': '2025-04-06 13:25:31', 'Duration': 45525, 'UpTx': 8889044024, 'DownTx': 912842665}
{'IdSession': 461377, 'IdPSX': 3, 'IdSubscriber': 80472, 'StartSession': '10/05/2024 22:08:17', 'EndSession': '10/06/2024 09:35:52', 'Duration': 41255, 'UpTx': 96287864, 'DownTx': 286875883}
{'IdSession': 843747, 'IdPSX': 0, 'IdSubscriber': 80472, 'StartSession': '10/12/2024 20:00:16', 'EndSession': '11/12/2024 04:46:54', 'Duration': 31598, 'UpTx': 3940945455, 'DownTx': 3988862181}
{'IdSession': 254782, 'IdPSX': 3, 'IdSubscriber': 33733, 'StartSession': '05/26/2024 20:48:30', 'EndSession': '05/27/2024 08:02:05', 'Duration': 40415, 'UpTx': 226173601, 'DownTx': 539290793}
{'IdSession': 564319, 'IdPSX': 1, 'IdSubscriber': 33733, 'StartSession': '02-10-2024 10:09:03', 'EndSession': '', 'Duration': 18267, 'UpTx': 804558612, 'DownTx': 285701938}
{'IdSession': 370282, 'IdPSX': 0, 'IdSubscriber': 33733, 'StartSession': '10/04/2025 03:08:06', 'EndSession': '10/04/2025 12:15:50', 'Duration': 32864, 'UpTx': 4763062889, 'DownTx': 1765077054}
{'IdSession': 742145, 'IdPSX': 3, 'IdSubscriber': 33733, 'StartSession': '05/09/2024 19:49:27', 'EndSession': '05/10/2024 16:23:37', 'Duration': 74050, 'UpTx': 385598292, 'DownTx': 632699882}
{'IdSession': 710670, 'IdPSX': 2, 'IdSubscriber': 33733, 'StartSession': '2025-04-09 04:58:02', 'EndSession': '2025-04-10 02:12:41', 'Duration': 76479, 'UpTx': 8566881942, 'DownTx': 5509448722}
{'IdSession': 315980, 'IdPSX': 0, 'IdSubscriber': 82985, 'StartSession': '29/03/2025 01:37:27', 'EndSession': '30/03/2025 00:34:48', 'Duration': 82641, 'UpTx': 3001483424, 'DownTx': 1757089550}
{'IdSession': 507455, 'IdPSX': 3, 'IdSubscriber': 82985, 'StartSession': '11/30/2024 15:49:36', 'EndSession': '11/30/2024 23:52:06', 'Duration': 28950, 'UpTx': 913689669, 'DownTx': 235092313}
{'IdSession': 96646, 'IdPSX': 2, 'IdSubscriber': 82985, 'StartSession': '2024-11-24 19:13:03', 'EndSession': '2024-11-25 00:51:15', 'Duration': 20292, 'UpTx': 3339408895, 'DownTx': 3775682651}
{'IdSession': 797251, 'IdPSX': 0, 'IdSubscriber': 82985, 'StartSession': '18/01/2025 19:12:06', 'EndSession': '19/01/2025 04:03:35', 'Duration': 31889, 'UpTx': 5598647224, 'DownTx': 9845747056}
{'IdSession': 6146, 'IdPSX': 1, 'IdSubscriber': 82985, 'StartSession': '19-08-2024 18:53:35', 'EndSession': '20-08-2024 17:06:37', 'Duration': 79982, 'UpTx': 236740733, 'DownTx': 851604212}
{'IdSession': 625861, 'IdPSX': 2, 'IdSubscriber': 60513, 'StartSession': '2025-03-18 10:07:21', 'EndSession': '2025-03-18 15:59:24', 'Duration': 21123, 'UpTx': 1740350042, 'DownTx': 6106116879}
{'IdSession': 397803, 'IdPSX': 1, 'IdSubscriber': 60513, 'StartSession': '15-01-2025 19:20:45', 'EndSession': '16-01-2025 19:20:29', 'Duration': 86384, 'UpTx': 106305924, 'DownTx': 644119411}
{'IdSession': 529350, 'IdPSX': 2, 'IdSubscriber': 60513, 'StartSession': '2024-04-27 09:34:56', 'EndSession': '2024-04-28 08:50:29', 'Duration': 83733, 'UpTx': 2842040651, 'DownTx': 2720592910}
{'IdSession': 4076, 'IdPSX': 2, 'IdSubscriber': 60513, 'StartSession': '2025-03-19 01:01:01', 'EndSession': '2025-03-19 10:50:16', 'Duration': 35355, 'UpTx': 4572559454, 'DownTx': 1925874612}
{'IdSession': 649471, 'IdPSX': 0, 'IdSubscriber': 60513, 'StartSession': '11/01/2025 03:22:34', 'EndSession': '11/01/2025 19:31:23', 'Duration': 58129, 'UpTx': 9821219792, 'DownTx': 6540450996}
{'IdSession': 22527, 'IdPSX': 2, 'IdSubscriber': 60513, 'StartSession': '2024-08-05 14:21:09', 'EndSession': '2024-08-05 15:29:07', 'Duration': 4078, 'UpTx': 2449205633, 'DownTx': 7351643395}
{'IdSession': 752529, 'IdPSX': 1, 'IdSubscriber': 60513, 'StartSession': '23-04-2024 22:52:59', 'EndSession': '24-04-2024 16:18:54', 'Duration': 62755, 'UpTx': 476752417, 'DownTx': 467890925}
{'IdSession': 979799, 'IdPSX': 1, 'IdSubscriber': 60513, 'StartSession': '28-08-2024 20:24:01', 'EndSession': '29-08-2024 01:44:15', 'Duration': 19214, 'UpTx': 536225913, 'DownTx': 719615232}
{'IdSession': 91728, 'IdPSX': 0, 'IdSubscriber': 60513, 'StartSession': '15/03/2025 13:16:12', 'EndSession': '15/03/2025 20:31:05', 'Duration': 26093, 'UpTx': 2929453262, 'DownTx': 6369977408}
{'IdSession': 435456, 'IdPSX': 1, 'IdSubscriber': 60513, 'StartSession': '14-11-2024 09:23:47', 'EndSession': '', 'Duration': 73468, 'UpTx': 238051913, 'DownTx': 381711050}
{'IdSession': 943621, 'IdPSX': 0, 'IdSubscriber': 84196, 'StartSession': '22/11/2024 01:09:18', 'EndSession': '22/11/2024 20:13:44', 'Duration': 68666, 'UpTx': 6752578194, 'DownTx': 298801105}
{'IdSession': 929257, 'IdPSX': 3, 'IdSubscriber': 84196, 'StartSession': '01/09/2025 15:38:48', 'EndSession': '01/09/2025 16:52:09', 'Duration': 4401, 'UpTx': 831749524, 'DownTx': 649526992}
{'IdSession': 826728, 'IdPSX': 2, 'IdSubscriber': 84196, 'StartSession': '2025-03-28 12:47:38', 'EndSession': '2025-03-29 07:57:46', 'Duration': 69008, 'UpTx': 5735996755, 'DownTx': 3249229703}
{'IdSession': 8448, 'IdPSX': 3, 'IdSubscriber': 84196, 'StartSession': '01/23/2025 23:28:48', 'EndSession': '01/24/2025 00:30:39', 'Duration': 3711, 'UpTx': 573847771, 'DownTx': 585615486}
{'IdSession': 142083, 'IdPSX': 2, 'IdSubscriber': 84196, 'StartSession': '2024-08-14 16:00:05', 'EndSession': '2024-08-14 18:26:32', 'Duration': 8787, 'UpTx': 9113479433, 'DownTx': 7972134765}
{'IdSession': 345588, 'IdPSX': 3, 'IdSubscriber': 84196, 'StartSession': '06/14/2024 00:47:37', 'EndSession': '06/14/2024 18:30:49', 'Duration': 63792, 'UpTx': 483519391, 'DownTx': 758057154}
{'IdSession': 22584, 'IdPSX': 0, 'IdSubscriber': 84196, 'StartSession': '05/11/2024 11:57:28', 'EndSession': '05/11/2024 15:07:10', 'Duration': 11382, 'UpTx': 7645042945, 'DownTx': 3287551618}
