0
{'IdSession': 813062, 'IdPSX': 0, 'IdSubscriber': 86848, 'StartSession': '31/07/2024 16:53:34', 'EndSession': '', 'Duration': 30897, 'UpTx': 8693413275, 'DownTx': 9546692937}
{'IdSession': 176308, 'IdPSX': 2, 'IdSubscriber': 68430, 'StartSession': '2024-05-01 13:25:37', 'EndSession': '2024-05-01 22:13:44', 'Duration': 31687, 'UpTx': 9494127576, 'DownTx': 2715827121}
{'IdSession': 189377, 'IdPSX': 3, 'IdSubscriber': 68430, 'StartSession': '04/04/2025 13:17:07', 'EndSession': '04/05/2025 07:33:15', 'Duration': 65768, 'UpTx': 163238356, 'DownTx': 846654020}
{'IdSession': 359321, 'IdPSX': 0, 'IdSubscriber': 68430, 'StartSession': '06/02/2025 19:44:00', 'EndSession': '07/02/2025 12:32:35', 'Duration': 60515, 'UpTx': 6722271934, 'DownTx': 4750703940}
{'IdSession': 617801, 'IdPSX': 3, 'IdSubscriber': 68430, 'StartSession': '06/02/2024 04:51:21', 'EndSession': '06/03/2024 03:27:06', 'Duration': 81345, 'UpTx': 659643444, 'DownTx': 583808585}
{'IdSession': 764446, 'IdPSX': 0, 'IdSubscriber': 68430, 'StartSession': '13/09/2024 01:51:47', 'EndSession': '13/09/2024 19:23:46', 'Duration': 63119, 'UpTx': 5108044032, 'DownTx': 2276737317}
{'IdSession': 887465, 'IdPSX': 2, 'IdSubscriber': 68430, 'StartSession': '2024-09-08 09:32:08', 'EndSession': '2024-09-08 20:18:35', 'Duration': 38787, 'UpTx': 6753642815, 'DownTx': 7752272054}
{'IdSession': 554311, 'IdPSX': 0, 'IdSubscriber': 68430, 'StartSession': '23/12/2024 07:41:25', 'EndSession': '23/12/2024 22:11:26', 'Duration': 52201, 'UpTx': 6855729848, 'DownTx': 3936614346}
{'IdSession': 929121, 'IdPSX': 3, 'IdSubscriber': 9570, 'StartSession': '01/07/2025 07:02:33', 'EndSession': '01/07/2025 21:05:11', 'Duration': 50558, 'UpTx': 108744641, 'DownTx': 168827166}
{'IdSession': 35206, 'IdPSX': 2, 'IdSubscriber': 9570, 'StartSession': '2025-01-30 10:19:37', 'EndSession': '2025-01-30 16:20:18', 'Duration': 21641, 'UpTx': 856538264, 'DownTx': 475952012}
{'IdSession': 319599, 'IdPSX': 3, 'IdSubscriber': 9570, 'StartSession': '01/09/2025 14:11:50', 'EndSession': '01/10/2025 09:43:22', 'Duration': 70292, 'UpTx': 924810344, 'DownTx': 231371567}
{'IdSession': 716188, 'IdPSX': 3, 'IdSubscriber': 9570, 'StartSession': '05/10/2024 06:13:29', 'EndSession': '05/10/2024 18:36:07', 'Duration': 44558, 'UpTx': 927236076, 'DownTx': 211375026}
{'IdSession': 60651, 'IdPSX': 3, 'IdSubscriber': 9570, 'StartSession': '05/17/2024 05:43:56', 'EndSession': '', 'Duration': 70947, 'UpTx': 209480539, 'DownTx': 404989195}
{'IdSession': 896648, 'IdPSX': 0, 'IdSubscriber': 60174, 'StartSession': '29/12/2024 23:38:25', 'EndSession': '30/12/2024 19:26:34', 'Duration': 71289, 'UpTx': 7859635845, 'DownTx': 5042391841}
{'IdSession': 812937, 'IdPSX': 1, 'IdSubscriber': 60174, 'StartSession': '02-05-2024 22:07:51', 'EndSession': '', 'Duration': 49513, 'UpTx': 165739601, 'DownTx': 981472563}
{'IdSession': 750952, 'IdPSX': 2, 'IdSubscriber': 60174, 'StartSession': '2024-04-28 21:43:31', 'EndSession': '2024-04-29 09:17:39', 'Duration': 41648, 'UpTx': 3322307857, 'DownTx': 1578413090}
{'IdSession': 64447, 'IdPSX': 0, 'IdSubscriber': 60174, 'StartSession': '07/07/2024 02:45:50', 'EndSession': '', 'Duration': 66683, 'UpTx': 3946903936, 'DownTx': 5823380146}
{'IdSession': 16173, 'IdPSX': 1, 'IdSubscriber': 60174, 'StartSession': '17-03-2025 03:37:23', 'EndSession': '18-03-2025 00:34:52', 'Duration': 75449, 'UpTx': 909566442, 'DownTx': 509396774}
{'IdSession': 991372, 'IdPSX': 2, 'IdSubscriber': 60174, 'StartSession': '2024-11-20 04:52:57', 'EndSession': '2024-11-20 21:20:23', 'Duration': 59246, 'UpTx': 8643339544, 'DownTx': 9883834482}
{'IdSession': 720104, 'IdPSX': 3, 'IdSubscriber': 60174, 'StartSession': '07/29/2024 16:49:33', 'EndSession': '07/30/2024 00:52:29', 'Duration': 28976, 'UpTx': 684216318, 'DownTx': 826589683}
{'IdSession': 337889, 'IdPSX': 1, 'IdSubscriber': 60174, 'StartSession': '23-10-2024 23:48:09', 'EndSession': '', 'Duration': 81507, 'UpTx': 841911131, 'DownTx': 301515043}
{'IdSession': 266237, 'IdPSX': 2, 'IdSubscriber': 60174, 'StartSession': '2024-12-01 20:53:32', 'EndSession': '2024-12-02 17:34:57', 'Duration': 74485, 'UpTx': 6317798476, 'DownTx': 232894959}
{'IdSession': 256023, 'IdPSX': 0, 'IdSubscriber': 60174, 'StartSession': '14/01/2025 09:25:29', 'EndSession': '15/01/2025 00:26:46', 'Duration': 54077, 'UpTx': 5481559346, 'DownTx': 7561311706}
{'IdSession': 239276, 'IdPSX': 1, 'IdSubscriber': 60174, 'StartSession': '24-05-2024 07:58:14', 'EndSession': '', 'Duration': 38414, 'UpTx': 473281875, 'DownTx': 887699388}
{'IdSession': 349750, 'IdPSX': 1, 'IdSubscriber': 60174, 'StartSession': '21-12-2024 03:26:39', 'EndSession': '21-12-2024 15:40:32', 'Duration': 44033, 'UpTx': 371352235, 'DownTx': 60763401}
{'IdSession': 635325, 'IdPSX': 0, 'IdSubscriber': 60174, 'StartSession': '07/11/2024 07:13:12', 'EndSession': '07/11/2024 18:28:37', 'Duration': 40525, 'UpTx': 3006395211, 'DownTx': 7770304807}
{'IdSession': 481620, 'IdPSX': 3, 'IdSubscriber': 60174, 'StartSession': '04/04/2025 21:30:06', 'EndSession': '', 'Duration': 73858, 'UpTx': 748736278, 'DownTx': 529953513}
{'IdSession': 251847, 'IdPSX': 0, 'IdSubscriber': 60174, 'StartSession': '12/09/2024 13:51:02', 'EndSession': '12/09/2024 19:46:02', 'Duration': 21300, 'UpTx': 2229875781, 'DownTx': 6779291950}
{'IdSession': 424277, 'IdPSX': 2, 'IdSubscriber': 63744, 'StartSession': '2025-02-16 05:11:53', 'EndSession': '2025-02-17 03:14:07', 'Duration': 79334, 'UpTx': 1286627892, 'DownTx': 2775745431}
{'IdSession': 768701, 'IdPSX': 2, 'IdSubscriber': 63744, 'StartSession': '2024-11-26 17:30:38', 'EndSession': '2024-11-27 09:42:18', 'Duration': 58300, 'UpTx': 9649540281, 'DownTx': 7525901615}
{'IdSession': 933047, 'IdPSX': 0, 'IdSubscriber': 63744, 'StartSession': '04/04/2025 09:49:18', 'EndSession': '05/04/2025 08:06:18', 'Duration': 80220, 'UpTx': 3010229887, 'DownTx': 9386534601}
{'IdSession': 127241, 'IdPSX': 2, 'IdSubscriber': 63744, 'StartSession': '2024-11-05 13:22:39', 'EndSession': '2024-11-06 00:02:19', 'Duration': 38380, 'UpTx': 7365494642, 'DownTx': 5630964193}
{'IdSession': 452720, 'IdPSX': 2, 'IdSubscriber': 63744, 'StartSession': '2025-04-15 07:34:30', 'EndSession': '2025-04-15 23:43:18', 'Duration': 58128, 'UpTx': 3983841448, 'DownTx': 428500054}
{'IdSession': 771477, 'IdPSX': 2, 'IdSubscriber': 15663, 'StartSession': '2024-06-10 22:35:30', 'EndSession': '', 'Duration': 77548, 'UpTx': 9709561651, 'DownTx': 1349605480}
{'IdSession': 137401, 'IdPSX': 2, 'IdSubscriber': 15663, 'StartSession': '2024-12-28 10:44:00', 'EndSession': '2024-12-28 23:02:06', 'Duration': 44286, 'UpTx': 8307718928, 'DownTx': 2595552030}
{'IdSession': 284209, 'IdPSX': 2, 'IdSubscriber': 15663, 'StartSession': '2024-11-20 04:54:47', 'EndSession': '2024-11-20 15:03:19', 'Duration': 36512, 'UpTx': 4166820454, 'DownTx': 5432473564}
{'IdSession': 157996, 'IdPSX': 2, 'IdSubscriber': 15663, 'StartSession': '2024-07-15 13:11:21', 'EndSession': '2024-07-15 21:30:35', 'Duration': 29954, 'UpTx': 2400241699, 'DownTx': 6450616258}
{'IdSession': 907269, 'IdPSX': 2, 'IdSubscriber': 15663, 'StartSession': '2024-07-05 01:43:39', 'EndSession': '', 'Duration': 43395, 'UpTx': 2702513348, 'DownTx': 6195861591}
{'IdSession': 615952, 'IdPSX': 3, 'IdSubscriber': 77260, 'StartSession': '04/27/2024 16:34:23', 'EndSession': '04/27/2024 18:24:33', 'Duration': 6610, 'UpTx': 298774185, 'DownTx': 916443014}
{'IdSession': 721293, 'IdPSX': 2, 'IdSubscriber': 77260, 'StartSession': '2024-06-19 13:56:02', 'EndSession': '2024-06-19 21:34:59', 'Duration': 27537, 'UpTx': 6085482260, 'DownTx': 8135783479}
{'IdSession': 346934, 'IdPSX': 0, 'IdSubscriber': 77260, 'StartSession': '30/08/2024 00:40:10', 'EndSession': '30/08/2024 07:53:04', 'Duration': 25974, 'UpTx': 8892537140, 'DownTx': 4141141675}
{'IdSession': 661644, 'IdPSX': 0, 'IdSubscriber': 77260, 'StartSession': '25/10/2024 04:26:31', 'EndSession': '25/10/2024 16:31:26', 'Duration': 43495, 'UpTx': 9053269627, 'DownTx': 6726707438}
{'IdSession': 351171, 'IdPSX': 2, 'IdSubscriber': 77260, 'StartSession': '2024-10-08 05:13:04', 'EndSession': '2024-10-08 06:27:12', 'Duration': 4448, 'UpTx': 220215363, 'DownTx': 626206345}
{'IdSession': 522576, 'IdPSX': 3, 'IdSubscriber': 52848, 'StartSession': '12/11/2024 10:41:52', 'EndSession': '12/11/2024 22:27:38', 'Duration': 42346, 'UpTx': 98873448, 'DownTx': 42354044}
{'IdSession': 710103, 'IdPSX': 2, 'IdSubscriber': 52848, 'StartSession': '2025-01-06 09:18:53', 'EndSession': '2025-01-06 10:28:42', 'Duration': 4189, 'UpTx': 3955032411, 'DownTx': 9708829200}
{'IdSession': 534025, 'IdPSX': 0, 'IdSubscriber': 52848, 'StartSession': '04/06/2024 06:50:23', 'EndSession': '05/06/2024 03:23:10', 'Duration': 73967, 'UpTx': 5388699573, 'DownTx': 4691201910}
{'IdSession': 628814, 'IdPSX': 3, 'IdSubscriber': 52848, 'StartSession': '02/15/2025 03:47:42', 'EndSession': '', 'Duration': 34280, 'UpTx': 719546971, 'DownTx': 900003394}
{'IdSession': 808528, 'IdPSX': 3, 'IdSubscriber': 52848, 'StartSession': '12/01/2024 03:33:54', 'EndSession': '12/02/2024 01:07:39', 'Duration': 77625, 'UpTx': 206442394, 'DownTx': 142479826}
{'IdSession': 703668, 'IdPSX': 0, 'IdSubscriber': 65981, 'StartSession': '16/07/2024 21:57:11', 'EndSession': '17/07/2024 12:27:46', 'Duration': 52235, 'UpTx': 9311647653, 'DownTx': 1280541915}
{'IdSession': 861765, 'IdPSX': 1, 'IdSubscriber': 65981, 'StartSession': '06-11-2024 08:36:57', 'EndSession': '06-11-2024 10:41:54', 'Duration': 7497, 'UpTx': 187825492, 'DownTx': 606857079}
{'IdSession': 414935, 'IdPSX': 3, 'IdSubscriber': 65981, 'StartSession': '08/29/2024 11:06:53', 'EndSession': '08/29/2024 14:22:44', 'Duration': 11751, 'UpTx': 563368183, 'DownTx': 16102163}
{'IdSession': 204755, 'IdPSX': 3, 'IdSubscriber': 65981, 'StartSession': '01/20/2025 17:02:51', 'EndSession': '01/21/2025 00:21:57', 'Duration': 26346, 'UpTx': 382710914, 'DownTx': 926173643}
{'IdSession': 757501, 'IdPSX': 3, 'IdSubscriber': 65981, 'StartSession': '04/29/2024 16:19:39', 'EndSession': '04/30/2024 13:03:54', 'Duration': 74655, 'UpTx': 785820281, 'DownTx': 711081963}
{'IdSession': 367089, 'IdPSX': 2, 'IdSubscriber': 57920, 'StartSession': '2024-05-06 07:49:39', 'EndSession': '2024-05-07 05:16:33', 'Duration': 77214, 'UpTx': 7203534360, 'DownTx': 2574311313}
{'IdSession': 339843, 'IdPSX': 3, 'IdSubscriber': 57920, 'StartSession': '05/22/2024 04:48:54', 'EndSession': '', 'Duration': 55178, 'UpTx': 731967569, 'DownTx': 562850355}
{'IdSession': 956239, 'IdPSX': 2, 'IdSubscriber': 57920, 'StartSession': '2024-12-15 09:04:20', 'EndSession': '2024-12-16 05:58:35', 'Duration': 75255, 'UpTx': 9606165670, 'DownTx': 9186767590}
{'IdSession': 95667, 'IdPSX': 0, 'IdSubscriber': 57920, 'StartSession': '06/11/2024 00:16:07', 'EndSession': '', 'Duration': 35091, 'UpTx': 8861054320, 'DownTx': 845099531}
{'IdSession': 78134, 'IdPSX': 0, 'IdSubscriber': 57920, 'StartSession': '06/08/2024 12:14:44', 'EndSession': '06/08/2024 22:44:01', 'Duration': 37757, 'UpTx': 4118637118, 'DownTx': 9616349007}
{'IdSession': 56724, 'IdPSX': 1, 'IdSubscriber': 98964, 'StartSession': '26-06-2024 01:52:44', 'EndSession': '27-06-2024 01:42:14', 'Duration': 85770, 'UpTx': 520255523, 'DownTx': 334354262}
{'IdSession': 718413, 'IdPSX': 0, 'IdSubscriber': 98964, 'StartSession': '24/05/2024 03:37:15', 'EndSession': '24/05/2024 05:22:57', 'Duration': 6342, 'UpTx': 3721913004, 'DownTx': 7801817721}
{'IdSession': 553162, 'IdPSX': 1, 'IdSubscriber': 98964, 'StartSession': '02-03-2025 21:39:17', 'EndSession': '03-03-2025 05:37:25', 'Duration': 28688, 'UpTx': 244554780, 'DownTx': 669558613}
{'IdSession': 21830, 'IdPSX': 1, 'IdSubscriber': 98964, 'StartSession': '08-02-2025 17:48:54', 'EndSession': '09-02-2025 09:14:58', 'Duration': 55564, 'UpTx': 970532219, 'DownTx': 470926035}
{'IdSession': 447393, 'IdPSX': 3, 'IdSubscriber': 98964, 'StartSession': '02/04/2025 19:34:36', 'EndSession': '02/05/2025 02:33:19', 'Duration': 25123, 'UpTx': 933666562, 'DownTx': 434400228}
{'IdSession': 501787, 'IdPSX': 1, 'IdSubscriber': 34579, 'StartSession': '19-12-2024 14:24:27', 'EndSession': '20-12-2024 06:02:36', 'Duration': 56289, 'UpTx': 266839797, 'DownTx': 284257103}
{'IdSession': 190757, 'IdPSX': 1, 'IdSubscriber': 34579, 'StartSession': '24-03-2025 22:42:58', 'EndSession': '', 'Duration': 50792, 'UpTx': 934760364, 'DownTx': 465253362}
{'IdSession': 452190, 'IdPSX': 3, 'IdSubscriber': 34579, 'StartSession': '04/17/2024 11:44:34', 'EndSession': '04/17/2024 13:34:03', 'Duration': 6569, 'UpTx': 659345552, 'DownTx': 111187055}
{'IdSession': 72646, 'IdPSX': 1, 'IdSubscriber': 34579, 'StartSession': '08-02-2025 19:26:53', 'EndSession': '09-02-2025 11:44:01', 'Duration': 58628, 'UpTx': 453253372, 'DownTx': 353548800}
{'IdSession': 183446, 'IdPSX': 1, 'IdSubscriber': 34579, 'StartSession': '22-10-2024 23:26:22', 'EndSession': '23-10-2024 22:37:37', 'Duration': 83475, 'UpTx': 926997396, 'DownTx': 540900657}
{'IdSession': 918184, 'IdPSX': 0, 'IdSubscriber': 9690, 'StartSession': '20/03/2025 15:48:00', 'EndSession': '21/03/2025 13:42:06', 'Duration': 78846, 'UpTx': 6608273942, 'DownTx': 1516508144}
{'IdSession': 376577, 'IdPSX': 3, 'IdSubscriber': 9690, 'StartSession': '08/08/2024 07:31:05', 'EndSession': '08/08/2024 11:03:31', 'Duration': 12746, 'UpTx': 151669061, 'DownTx': 281448599}
{'IdSession': 99750, 'IdPSX': 2, 'IdSubscriber': 9690, 'StartSession': '2024-10-11 15:16:01', 'EndSession': '2024-10-11 23:18:57', 'Duration': 28976, 'UpTx': 4941726260, 'DownTx': 9544447592}
{'IdSession': 240660, 'IdPSX': 1, 'IdSubscriber': 9690, 'StartSession': '03-11-2024 05:08:31', 'EndSession': '03-11-2024 14:33:31', 'Duration': 33900, 'UpTx': 937140604, 'DownTx': 300030453}
{'IdSession': 58965, 'IdPSX': 1, 'IdSubscriber': 9690, 'StartSession': '23-02-2025 22:21:26', 'EndSession': '24-02-2025 18:12:15', 'Duration': 71449, 'UpTx': 310049053, 'DownTx': 339496022}
{'IdSession': 529853, 'IdPSX': 3, 'IdSubscriber': 90928, 'StartSession': '12/02/2024 08:54:46', 'EndSession': '12/03/2024 04:17:45', 'Duration': 69779, 'UpTx': 288779176, 'DownTx': 900560642}
{'IdSession': 767558, 'IdPSX': 1, 'IdSubscriber': 90928, 'StartSession': '17-03-2025 04:46:39', 'EndSession': '17-03-2025 20:40:30', 'Duration': 57231, 'UpTx': 722222517, 'DownTx': 484849245}
{'IdSession': 725203, 'IdPSX': 2, 'IdSubscriber': 90928, 'StartSession': '2024-10-08 18:19:42', 'EndSession': '2024-10-08 21:15:13', 'Duration': 10531, 'UpTx': 6672767910, 'DownTx': 690992319}
{'IdSession': 820928, 'IdPSX': 0, 'IdSubscriber': 90928, 'StartSession': '08/10/2024 17:51:45', 'EndSession': '', 'Duration': 16631, 'UpTx': 4660015352, 'DownTx': 7661201416}
{'IdSession': 476405, 'IdPSX': 3, 'IdSubscriber': 90928, 'StartSession': '04/20/2024 14:08:17', 'EndSession': '', 'Duration': 11893, 'UpTx': 216398176, 'DownTx': 365014165}
{'IdSession': 177619, 'IdPSX': 2, 'IdSubscriber': 53744, 'StartSession': '2024-12-16 17:18:30', 'EndSession': '2024-12-17 11:38:58', 'Duration': 66028, 'UpTx': 3504525620, 'DownTx': 7037651925}
{'IdSession': 717596, 'IdPSX': 2, 'IdSubscriber': 53744, 'StartSession': '2024-09-25 01:36:42', 'EndSession': '2024-09-25 13:53:57', 'Duration': 44235, 'UpTx': 4129906587, 'DownTx': 4462555377}
{'IdSession': 550787, 'IdPSX': 0, 'IdSubscriber': 53744, 'StartSession': '24/05/2024 16:34:23', 'EndSession': '24/05/2024 21:28:37', 'Duration': 17654, 'UpTx': 4937929644, 'DownTx': 5037164660}
{'IdSession': 96303, 'IdPSX': 3, 'IdSubscriber': 53744, 'StartSession': '03/28/2025 16:33:49', 'EndSession': '03/29/2025 07:00:02', 'Duration': 51973, 'UpTx': 790581106, 'DownTx': 426081330}
{'IdSession': 825510, 'IdPSX': 3, 'IdSubscriber': 53744, 'StartSession': '02/03/2025 18:37:08', 'EndSession': '02/04/2025 00:13:08', 'Duration': 20160, 'UpTx': 347772036, 'DownTx': 351717048}
{'IdSession': 439748, 'IdPSX': 3, 'IdSubscriber': 51427, 'StartSession': '02/10/2025 06:17:53', 'EndSession': '02/10/2025 21:19:00', 'Duration': 54067, 'UpTx': 741321142, 'DownTx': 42240917}
{'IdSession': 969596, 'IdPSX': 1, 'IdSubscriber': 51427, 'StartSession': '19-01-2025 04:45:43', 'EndSession': '19-01-2025 14:47:34', 'Duration': 36111, 'UpTx': 42812158, 'DownTx': 770390078}
{'IdSession': 919592, 'IdPSX': 0, 'IdSubscriber': 51427, 'StartSession': '07/07/2024 23:00:02', 'EndSession': '08/07/2024 15:57:05', 'Duration': 61023, 'UpTx': 536772702, 'DownTx': 3327354792}
{'IdSession': 146220, 'IdPSX': 0, 'IdSubscriber': 51427, 'StartSession': '24/08/2024 14:06:17', 'EndSession': '24/08/2024 21:53:26', 'Duration': 28029, 'UpTx': 9728537849, 'DownTx': 2582798127}
{'IdSession': 952266, 'IdPSX': 3, 'IdSubscriber': 51427, 'StartSession': '06/30/2024 09:45:02', 'EndSession': '07/01/2024 08:22:56', 'Duration': 81474, 'UpTx': 127524653, 'DownTx': 909931516}
{'IdSession': 391198, 'IdPSX': 0, 'IdSubscriber': 51427, 'StartSession': '06/06/2024 16:48:17', 'EndSession': '07/06/2024 13:02:56', 'Duration': 72879, 'UpTx': 9441215424, 'DownTx': 2814629832}
{'IdSession': 103358, 'IdPSX': 1, 'IdSubscriber': 51427, 'StartSession': '24-08-2024 09:04:16', 'EndSession': '25-08-2024 08:53:11', 'Duration': 85735, 'UpTx': 559034653, 'DownTx': 767285760}
{'IdSession': 19781, 'IdPSX': 0, 'IdSubscriber': 51427, 'StartSession': '25/08/2024 05:20:28', 'EndSession': '25/08/2024 22:57:37', 'Duration': 63429, 'UpTx': 204862771, 'DownTx': 1887586082}
{'IdSession': 592032, 'IdPSX': 0, 'IdSubscriber': 51427, 'StartSession': '15/04/2025 16:27:37', 'EndSession': '16/04/2025 00:06:16', 'Duration': 27519, 'UpTx': 3758155464, 'DownTx': 712667070}
{'IdSession': 695355, 'IdPSX': 3, 'IdSubscriber': 51427, 'StartSession': '09/08/2024 13:32:26', 'EndSession': '09/09/2024 10:36:36', 'Duration': 75850, 'UpTx': 242771091, 'DownTx': 723836380}
{'IdSession': 201449, 'IdPSX': 1, 'IdSubscriber': 54099, 'StartSession': '08-02-2025 03:21:03', 'EndSession': '', 'Duration': 48613, 'UpTx': 682344678, 'DownTx': 68612494}
{'IdSession': 526231, 'IdPSX': 1, 'IdSubscriber': 54099, 'StartSession': '21-04-2024 08:30:18', 'EndSession': '22-04-2024 07:27:07', 'Duration': 82609, 'UpTx': 808531879, 'DownTx': 372195953}
{'IdSession': 715908, 'IdPSX': 1, 'IdSubscriber': 54099, 'StartSession': '19-04-2024 07:03:29', 'EndSession': '19-04-2024 17:17:57', 'Duration': 36868, 'UpTx': 510434430, 'DownTx': 329405297}
{'IdSession': 837243, 'IdPSX': 2, 'IdSubscriber': 54099, 'StartSession': '2024-10-06 23:57:14', 'EndSession': '2024-10-07 21:37:44', 'Duration': 78030, 'UpTx': 1985361605, 'DownTx': 4648355816}
{'IdSession': 298609, 'IdPSX': 0, 'IdSubscriber': 54099, 'StartSession': '30/09/2024 00:03:39', 'EndSession': '30/09/2024 16:10:42', 'Duration': 58023, 'UpTx': 605215295, 'DownTx': 8510330857}
{'IdSession': 39860, 'IdPSX': 3, 'IdSubscriber': 35928, 'StartSession': '02/08/2025 21:59:08', 'EndSession': '02/09/2025 12:59:44', 'Duration': 54036, 'UpTx': 659800511, 'DownTx': 77079619}
{'IdSession': 103344, 'IdPSX': 0, 'IdSubscriber': 35928, 'StartSession': '30/11/2024 15:24:11', 'EndSession': '01/12/2024 02:40:08', 'Duration': 40557, 'UpTx': 4173279369, 'DownTx': 4814207314}
{'IdSession': 75600, 'IdPSX': 0, 'IdSubscriber': 35928, 'StartSession': '13/01/2025 04:54:15', 'EndSession': '13/01/2025 11:44:42', 'Duration': 24627, 'UpTx': 7875752855, 'DownTx': 2085087789}
{'IdSession': 765803, 'IdPSX': 3, 'IdSubscriber': 35928, 'StartSession': '10/21/2024 04:09:50', 'EndSession': '10/21/2024 11:18:21', 'Duration': 25711, 'UpTx': 929544027, 'DownTx': 589940378}
{'IdSession': 587730, 'IdPSX': 3, 'IdSubscriber': 35928, 'StartSession': '04/19/2024 10:32:30', 'EndSession': '04/20/2024 05:39:14', 'Duration': 68804, 'UpTx': 323319866, 'DownTx': 984383107}
{'IdSession': 324025, 'IdPSX': 1, 'IdSubscriber': 72847, 'StartSession': '29-04-2024 10:01:30', 'EndSession': '30-04-2024 09:00:09', 'Duration': 82719, 'UpTx': 748773442, 'DownTx': 259940619}
{'IdSession': 316212, 'IdPSX': 2, 'IdSubscriber': 72847, 'StartSession': '2024-09-22 06:16:22', 'EndSession': '2024-09-23 00:22:16', 'Duration': 65154, 'UpTx': 1143924371, 'DownTx': 3960415524}
{'IdSession': 212767, 'IdPSX': 2, 'IdSubscriber': 72847, 'StartSession': '2024-05-11 02:07:27', 'EndSession': '2024-05-11 08:31:46', 'Duration': 23059, 'UpTx': 6437063061, 'DownTx': 9101876943}
{'IdSession': 460695, 'IdPSX': 1, 'IdSubscriber': 72847, 'StartSession': '26-06-2024 22:57:34', 'EndSession': '27-06-2024 17:45:44', 'Duration': 67690, 'UpTx': 266959061, 'DownTx': 689728682}
{'IdSession': 101973, 'IdPSX': 0, 'IdSubscriber': 72847, 'StartSession': '27/03/2025 12:49:30', 'EndSession': '', 'Duration': 9598, 'UpTx': 1177439201, 'DownTx': 6234534171}
{'IdSession': 130402, 'IdPSX': 2, 'IdSubscriber': 45339, 'StartSession': '2024-06-30 23:37:35', 'EndSession': '2024-07-01 22:11:53', 'Duration': 81258, 'UpTx': 1648577051, 'DownTx': 9681620146}
{'IdSession': 532676, 'IdPSX': 2, 'IdSubscriber': 45339, 'StartSession': '2024-05-28 23:35:07', 'EndSession': '', 'Duration': 77637, 'UpTx': 793770347, 'DownTx': 3980753807}
{'IdSession': 292749, 'IdPSX': 3, 'IdSubscriber': 45339, 'StartSession': '10/01/2024 18:59:08', 'EndSession': '', 'Duration': 61842, 'UpTx': 179063497, 'DownTx': 990256295}
{'IdSession': 184134, 'IdPSX': 2, 'IdSubscriber': 45339, 'StartSession': '2025-02-20 20:05:44', 'EndSession': '2025-02-21 03:08:22', 'Duration': 25358, 'UpTx': 3075075339, 'DownTx': 8356568652}
{'IdSession': 3687, 'IdPSX': 3, 'IdSubscriber': 45339, 'StartSession': '07/21/2024 06:52:15', 'EndSession': '07/21/2024 13:04:49', 'Duration': 22354, 'UpTx': 880673928, 'DownTx': 620873108}
{'IdSession': 494321, 'IdPSX': 2, 'IdSubscriber': 73014, 'StartSession': '2025-02-06 23:10:41', 'EndSession': '2025-02-07 06:35:24', 'Duration': 26683, 'UpTx': 1357847994, 'DownTx': 3383999936}
{'IdSession': 680585, 'IdPSX': 2, 'IdSubscriber': 73014, 'StartSession': '2024-12-09 14:51:16', 'EndSession': '2024-12-10 07:57:01', 'Duration': 61545, 'UpTx': 5708299641, 'DownTx': 3949125741}
{'IdSession': 113616, 'IdPSX': 3, 'IdSubscriber': 73014, 'StartSession': '06/29/2024 17:37:24', 'EndSession': '', 'Duration': 80389, 'UpTx': 523070357, 'DownTx': 854575215}
{'IdSession': 814836, 'IdPSX': 1, 'IdSubscriber': 73014, 'StartSession': '12-12-2024 02:24:51', 'EndSession': '12-12-2024 07:57:59', 'Duration': 19988, 'UpTx': 874567437, 'DownTx': 785520299}
{'IdSession': 254407, 'IdPSX': 0, 'IdSubscriber': 73014, 'StartSession': '29/05/2024 14:39:30', 'EndSession': '29/05/2024 23:31:29', 'Duration': 31919, 'UpTx': 9130328983, 'DownTx': 5725209424}
{'IdSession': 189523, 'IdPSX': 3, 'IdSubscriber': 73014, 'StartSession': '03/08/2025 06:34:58', 'EndSession': '03/09/2025 06:00:10', 'Duration': 84312, 'UpTx': 988076368, 'DownTx': 227731568}
{'IdSession': 156768, 'IdPSX': 2, 'IdSubscriber': 73014, 'StartSession': '2025-01-31 01:31:33', 'EndSession': '2025-01-31 10:31:36', 'Duration': 32403, 'UpTx': 8747216751, 'DownTx': 8688536813}
{'IdSession': 238621, 'IdPSX': 1, 'IdSubscriber': 73014, 'StartSession': '30-10-2024 09:11:02', 'EndSession': '31-10-2024 06:09:51', 'Duration': 75529, 'UpTx': 766755542, 'DownTx': 674031631}
{'IdSession': 387372, 'IdPSX': 1, 'IdSubscriber': 73014, 'StartSession': '06-07-2024 15:36:14', 'EndSession': '07-07-2024 07:50:31', 'Duration': 58457, 'UpTx': 697451176, 'DownTx': 203797103}
{'IdSession': 858277, 'IdPSX': 2, 'IdSubscriber': 73014, 'StartSession': '2024-06-05 12:31:42', 'EndSession': '', 'Duration': 38727, 'UpTx': 4879548286, 'DownTx': 2445067985}
{'IdSession': 532141, 'IdPSX': 0, 'IdSubscriber': 90100, 'StartSession': '17/04/2024 19:25:29', 'EndSession': '', 'Duration': 43546, 'UpTx': 4350335487, 'DownTx': 7408729162}
{'IdSession': 357763, 'IdPSX': 2, 'IdSubscriber': 90100, 'StartSession': '2024-07-18 14:14:06', 'EndSession': '2024-07-19 14:05:02', 'Duration': 85856, 'UpTx': 9993582375, 'DownTx': 7186762169}
